-2,4,7,-35,7,5,-12,5,11,7,5,0.193359,0.65918,0.588867,-0.4375,-5.6875,-1.5
-4,-5,0,-17,-27,-16,3,25,11,7,5,0.194336,0.654297,0.583984,-0.6875,-5.875,-0.0625
1,4,5,-18,-8,-10,53,54,11,7,5,0.206543,0.668457,0.602051,0.125,-3.1875,0.625
-1,-1,-1,-32,-25,2,-10,-2,11,7,5,0.19873,0.655762,0.591309,2.125,-3.9375,-1.8125
-1,5,11,5,12,4,14,17,11,7,5,0.197266,0.652344,0.60498,-1.8125,-3.625,-1.125
4,-1,-5,-28,43,1,-25,6,11,7,5,0.195312,0.66748,0.585938,2,-4.375,-3.0625
0,-3,4,40,-47,4,-9,30,11,7,5,0.195312,0.668457,0.578613,-0.5,-3.8125,-2.3125
3,4,0,-49,-19,-9,-7,-13,11,7,4,0.190918,0.641602,0.592773,-1.25,-2.4375,-1.5625
2,-2,-12,-101,-9,16,-5,-11,11,7,4,0.19873,0.670898,0.588379,0.75,-2,-0.5625
2,4,15,-26,-61,36,-1,7,11,7,4,0.19873,0.650879,0.596191,2.0625,-2.625,-0.0625
-3,3,8,-37,-83,59,-2,-25,11,7,4,0.20166,0.681152,0.595215,7.375,0,-0.9375
3,3,-2,-34,35,-35,0,16,11,7,4,0.187012,0.666504,0.583008,2.5625,-2.1875,-2.0625
0,-8,-3,-35,14,4,3,14,11,7,4,0.195801,0.67334,0.59375,6.6875,-1.875,-0.5
3,4,7,-10,35,44,2,-1,11,7,4,0.181641,0.691406,0.59375,5.0625,0.5,-2.4375
-3,1,5,14,12,-28,3,6,11,7,4,0.175293,0.632324,0.572266,2.25,-5.75,0.6875
4,-5,4,43,6,-39,-8,-11,11,7,4,0.208984,0.69873,0.597168,0.875,-2.6875,-0.75
4,-17,-27,49,57,22,1,7,11,7,4,0.182617,0.693359,0.581055,-0.8125,-2,-3.625
4,2,2,-44,-14,-25,7,18,11,7,4,0.181152,0.629883,0.575195,2.625,-4.25,1.5
-2,6,2,10,36,-1,-5,-14,11,7,4,0.195801,0.711914,0.595703,2.125,-1.3125,-1.5
-1,7,7,9,-28,-10,0,-15,11,7,4,0.155273,0.635742,0.582031,0.1875,-5.5,-0.0625
3,9,8,19,-3,-52,-5,-10,11,7,4,0.199219,0.685059,0.588379,2.1875,-2.3125,1.3125
2,-3,14,47,-18,5,-6,-37,11,7,4,0.188477,0.691895,0.57959,5.4375,-4.1875,0
3,-3,-10,1,3,14,-11,-1,11,7,4,0.16748,0.658691,0.568848,-0.8125,-5.625,-0.25
3,0,1,-37,98,4,2,-13,11,7,4,0.186035,0.680664,0.593262,5.25,-2.875,-1.4375
-3,3,3,-14,71,3,-1,-43,11,7,4,0.178711,0.692383,0.567871,2.3125,-3.5,-0.3125
2,-3,-13,-9,-13,49,8,47,11,7,4,0.182129,0.678223,0.568359,-2.9375,-3.75,0.25
1,-4,-10,-48,34,24,8,18,11,7,4,0.17627,0.6875,0.599121,-2.75,1.125,-3.0625
3,3,9,20,-6,-4,12,5,11,7,4,0.164551,0.650879,0.587891,-1.875,-4.4375,-1.6875
-2,-2,-1,-9,-10,7,-3,8,11,7,4,0.190918,0.694336,0.581543,0.125,-4.5,0.6875
-7,11,9,-19,44,-19,1,5,11,7,4,0.169922,0.683105,0.57373,3.25,-3.25,-1.4375
-10,2,13,13,44,-17,-6,-12,11,7,4,0.175293,0.678711,0.564453,-1.3125,-4.5625,-0.75
9,2,-6,1,-11,-4,1,21,11,7,4,0.169922,0.683594,0.580078,1.9375,-4.375,-0.75
-6,-8,-21,39,-44,4,3,2,11,7,4,0.171387,0.678711,0.581055,-1.3125,-3.5625,-0.125
1,-1,-3,38,-10,-25,-10,-45,11,7,4,0.187988,0.67627,0.585938,2.9375,-3.375,0.1875
-5,3,-9,-17,-32,13,6,28,11,7,4,0.17334,0.681641,0.582031,-2.5,-4,-1.5625
-12,-2,-4,-25,-28,3,-4,-25,11,7,4,0.163086,0.668945,0.586914,-0.6875,-5.1875,-0.875
1,-4,3,6,75,16,5,-1,11,7,4,0.171387,0.686035,0.583008,1.5,-2.875,-0.4375
-8,7,4,76,-1,37,9,56,11,7,4,0.163574,0.680176,0.587402,0.25,-4.5625,-1.625
-4,0,-1,-15,-17,1,-13,8,11,7,4,0.171875,0.658203,0.57373,-0.0625,-4.0625,-0.3125
1,-2,-5,-20,-20,27,5,8,11,7,4,0.174316,0.686035,0.57373,4.3125,-4.125,0.5
11,-1,1,7,-20,-34,-13,-10,11,7,4,0.180176,0.693848,0.57959,1.0625,-3.5625,-0.8125
8,1,-5,44,51,-22,-8,5,11,7,4,0.166016,0.661621,0.580566,2.0625,-6.1875,-0.75
11,0,-24,-71,-21,29,3,-1,11,7,4,0.175781,0.680664,0.57666,1.3125,-5.5625,-0.1875
5,3,-1,6,-12,23,8,42,11,7,4,0.168457,0.677734,0.583008,3.0625,-5.375,-0.375
3,1,2,-19,46,19,0,-4,11,7,4,0.172363,0.67627,0.573242,0.0625,-5.875,0.4375
2,-4,15,24,10,16,2,16,11,7,4,0.172852,0.699707,0.583984,2.1875,-3.75,-0.9375
-5,-7,-6,18,-4,-6,-10,44,11,7,4,0.16748,0.679199,0.581543,2.5625,-3.875,-1.9375
-3,-2,-6,-29,9,28,-8,-21,11,7,4,0.185059,0.686523,0.576172,1.875,-5.5625,0.5625
2,1,6,16,0,30,6,11,11,7,4,0.188477,0.689453,0.583496,-0.25,-4.125,-0.9375
2,1,3,-18,-79,92,6,19,11,7,4,0.16748,0.669922,0.572754,0.5625,-5,0.3125
2,7,2,19,-28,14,13,27,11,7,4,0.164062,0.67334,0.557129,5.375,-5.625,0.6875
-10,-5,-9,-33,-5,-4,-27,-4,11,7,4,0.174805,0.6875,0.571289,2.5,-3.75,-0.0625
1,-4,7,54,46,49,5,-16,11,7,4,0.182617,0.6875,0.581543,1.875,-4.625,1.9375
4,1,-9,16,20,25,9,8,11,7,4,0.189941,0.69043,0.56543,3.4375,-6.375,0.625
12,0,-1,-10,-6,-39,7,4,11,7,4,0.17334,0.689941,0.56543,5,-3.8125,-0.3125
6,-5,-9,9,-12,24,13,-4,11,7,4,0.185547,0.703125,0.550293,4.75,-4.4375,-0.125
0,-4,-8,-5,36,9,4,19,11,7,4,0.189453,0.696777,0.568359,0.9375,-4.8125,-0.3125
3,-6,21,5,12,29,2,11,11,7,4,0.172363,0.694824,0.558105,4.5,-4.875,-1.25
8,6,2,5,-8,1,46,37,11,7,4,0.173828,0.686035,0.556152,-0.6875,-4.875,0.125
8,0,9,12,22,-10,4,18,11,7,4,0.17627,0.670898,0.556152,1.75,-5.3125,1.9375
2,-5,-11,-3,-1,-20,-7,15,11,7,4,0.179688,0.70459,0.560547,1.4375,-3.625,-0.5625
5,0,-6,5,30,-56,5,-7,11,7,4,0.167969,0.703613,0.558594,0.625,-3.9375,-1.125
0,-3,-1,-3,-10,16,-18,-9,11,7,4,0.168457,0.691406,0.56543,3.25,-4.375,-1.8125
-3,1,2,5,21,26,-7,-70,11,7,4,0.166016,0.69873,0.558105,-2.9375,-3.5625,-1.375
1,-1,-16,11,14,5,-33,-78,11,7,4,0.168945,0.696777,0.553223,0.9375,-4.125,-0.9375
-7,-1,-5,-5,-2,-2,-3,-25,11,7,4,0.17334,0.700684,0.553223,1.625,-1.9375,-4.4375
1,2,33,1,-54,23,7,-1,11,7,4,0.155762,0.69873,0.565918,3.9375,-1.875,-3.25
-35,-6,-14,-21,-10,-21,12,-8,11,7,4,0.177246,0.687012,0.547363,8.6875,-4.5,-2.25
5,-8,-25,13,-23,37,-10,-25,11,7,4,0.172363,0.698242,0.549316,1.8125,-2.75,-4.5
2,-2,12,21,75,-44,-10,-49,11,7,4,0.181152,0.721191,0.550781,5.9375,-3.3125,-1.6875
