1,7,0,0,-1,-1,-1,1,10,8,9,-0.00830078,0.341797,0.957031,-19.375,-8.375,-7.1875
4,-15,-8,-2,-7,2,-43,-34,10,8,9,0.259766,0.451172,0.963867,-7.125,-18.5,4.8125
-9,10,-6,3,-5,8,18,12,10,8,9,-0.0756836,0.335449,1.05029,-34.3125,5.375,-13.4375
-6,-15,5,3,12,-6,-2,-6,10,8,9,0.122559,0.384277,0.937012,-7.375,-31.6875,-2
16,-14,4,14,81,6,28,18,10,8,9,0.350098,0.425781,1.05176,-17.75,-6.25,2.625
9,11,5,4,-14,-5,-8,-4,10,8,9,-0.121582,0.356445,0.898438,-1.5,-11.0625,-8
4,-8,-9,6,8,-2,-47,-10,10,8,9,0.15332,0.343262,0.941895,-18.75,-13.375,1.1875
14,3,-5,-1,-74,1,-7,-8,10,8,9,0.13623,0.350586,1.02197,-18.25,-3.3125,-0.25
-18,-20,-6,-3,14,-8,-34,-14,9,8,9,0.0200195,0.365234,0.881836,-7.6875,-26.5625,-10.1875
3,6,-3,-18,-62,-29,9,8,9,8,9,0.195801,0.378906,1.02539,-14.8125,-8.8125,-4.3125
6,0,-5,3,32,18,13,14,9,8,9,-0.0322266,0.28125,0.909668,-5.9375,-21.25,-8.5
-15,18,-2,0,0,-22,-13,-9,9,8,9,0.181152,0.31543,0.967773,-12.0625,-24.8125,-0.875
12,1,1,-5,-9,-10,-13,-2,9,8,9,0.182129,0.371582,1.02979,-4.3125,-12.1875,-6.5
15,3,-5,-3,2,1,21,10,9,8,9,0.0390625,0.272461,0.946289,-9.8125,-9.5625,-1.5625
27,-3,0,3,22,11,19,-42,9,8,9,0.194336,0.336426,0.98291,-10.75,-16.0625,-0.9375
-4,9,-1,-8,-44,-1,7,10,9,7,9,0.100586,0.303223,0.981934,-5.25,-10.6875,-4.625
43,-7,6,-2,-8,-2,-5,-2,9,7,9,0.119629,0.297852,0.919434,-6.625,-20.625,-1.6875
4,-19,2,-2,-9,-17,-6,5,9,7,9,0.17041,0.303711,0.994629,-10.9375,-16.9375,-2.1875
-1,0,3,8,13,2,0,10,9,7,9,0.151855,0.29248,1.00879,-7,-11.25,-1.8125
44,0,3,6,22,22,-32,2,9,7,9,0.125977,0.277832,0.910645,-3.9375,-16.6875,-2.1875
-8,39,-1,0,6,2,-14,1,9,7,9,0.165527,0.317871,0.973633,-9.3125,-17,-1.5625
3,27,0,0,8,6,10,-9,9,7,9,0.134277,0.311523,0.981934,-4.8125,-7.5625,-4.75
9,-4,4,6,7,16,42,9,9,7,9,0.149902,0.269531,0.937012,-3.375,-12.625,-0.1875
23,-25,-3,4,9,-4,-11,32,9,7,9,0.164062,0.282715,0.949219,-7.4375,-16,-2.8125
37,-11,7,1,3,-12,3,-10,9,7,9,0.161133,0.261719,0.983398,-9.5625,-16.5,-2.5
-41,-29,-8,-6,2,-8,-47,-6,9,7,9,0.180664,0.289062,0.941895,-8.9375,-20.375,-5.3125
9,-17,2,7,2,35,-11,14,9,7,9,0.193848,0.252441,0.982422,-11.625,-19.25,-4.75
7,4,-8,3,-2,-58,12,-14,9,7,9,0.197266,0.257812,0.975586,-7.25,-17.8125,-5
-27,-24,-5,-7,-2,-21,-21,-14,9,7,9,0.196289,0.262695,0.946289,-5,-17.125,-0.8125
24,7,0,-1,-11,-57,-8,-3,9,7,9,0.221191,0.255859,0.963379,-8.8125,-18.375,-1.25
26,-4,13,7,1,-4,-34,3,9,7,9,0.217773,0.256836,0.950684,-6.4375,-17.375,-2.75
-96,-43,-12,-10,-8,-34,-44,-35,9,7,9,0.237793,0.239258,0.947266,-8.5625,-17,-1.0625
13,-12,1,1,1,35,28,-24,9,7,9,0.239258,0.23584,0.974609,-8.875,-16,-1.6875
-19,29,5,4,-4,-21,-10,-9,9,7,9,0.239746,0.252441,0.959961,-4.875,-14.625,-2.1875
-2,-36,-1,3,3,15,41,-15,9,7,9,0.241699,0.236328,0.960938,-10.625,-13.75,-4.25
85,-38,-9,-7,-5,-6,-9,14,9,7,9,0.234863,0.231934,0.954102,-1.5,-12.8125,-2
13,-15,2,-2,2,31,-73,15,9,7,9,0.248535,0.230957,0.963379,-7.125,-11.0625,-3
-40,-70,-11,-5,-3,58,34,5,9,7,9,0.254883,0.183594,0.956055,-5.8125,-10.4375,-2.5625
41,-73,-6,-4,-6,-4,3,46,9,7,9,0.24707,0.273926,0.93457,3.125,-11.25,-2.625
65,69,11,-2,-17,-48,-37,-31,9,7,9,0.265625,0.191406,0.962402,-8.8125,-9.8125,-2.5625
39,20,4,3,-1,59,24,71,9,7,9,0.272949,0.227539,0.964355,9.125,-9.1875,-0.0625
-58,-28,-2,-3,-9,-8,-37,-68,9,7,9,0.278809,0.251953,0.933105,-9.0625,-11.125,-4.5
-93,8,-5,-3,-6,-52,-37,46,9,7,9,0.268555,0.166504,0.974121,-10.6875,-10.375,-3
-54,-74,-5,-12,-18,-70,-46,-94,9,7,9,0.276367,0.240234,0.94043,11.625,-8.1875,0.4375
53,97,10,6,2,3,-83,-62,9,7,9,0.270508,0.239258,0.946777,-14.625,-11.4375,-3.75
104,-57,12,2,-2,5,16,42,9,7,9,0.275879,0.151367,0.975098,0.3125,-10.9375,-0.25
-114,-6,-6,-13,-16,47,10,-27,9,7,9,0.31543,0.302246,0.907227,-2.0625,-11.3125,-4
3,-66,0,7,24,122,35,-57,9,7,9,0.267578,0.234375,0.945312,-13.875,-10.4375,-5.1875
-54,83,6,1,7,-86,-17,-21,9,7,9,0.294922,0.174316,0.957031,3.5,-8.5,2.4375
-61,-18,4,4,10,34,45,-39,9,6,9,0.288574,0.29248,0.911621,-5,-10,-2.0625
-101,71,12,14,15,-20,-7,29,9,6,9,0.278809,0.128418,0.981934,-4,-5.9375,2.1875
-35,-7,-6,-11,-22,121,37,-7,9,6,9,0.301758,0.263184,0.920898,2.8125,-5.5625,1.625
-64,-79,-8,-9,17,-31,-35,-64,9,6,9,0.30127,0.241699,0.936035,-6.3125,-4.9375,-1.3125
90,39,19,12,37,81,70,2,9,6,9,0.278809,0.176758,0.976074,-0.5625,-6.6875,-0.375
-109,95,9,5,17,5,28,25,9,6,9,0.298828,0.240723,0.946289,1,-8.875,-0.25
60,-54,-16,-18,-35,33,-42,-39,9,6,9,0.29834,0.199219,0.947754,-5.8125,-10.5625,-0.375
-13,-6,-1,-2,3,-3,-36,-115,9,6,9,0.283203,0.179199,0.958496,-3.875,-10.875,-0.9375
-102,-98,19,15,23,75,7,-20,9,6,9,0.30957,0.198242,0.957031,0,-10.6875,-0.8125
-94,-55,-11,-16,-31,-49,-7,-57,9,6,9,0.295898,0.208008,0.944336,-2,-11.8125,-2.5625
56,77,-6,-10,-63,-44,12,2,9,6,9,0.319336,0.179688,0.943359,2.875,-13.5,-3.5625
88,-49,-12,0,-13,-5,25,-39,9,6,9,0.316895,0.209473,0.926758,6.4375,-10.75,-3
-62,42,-10,5,65,28,25,22,9,6,9,0.309082,0.255371,0.917969,6.5,-11.375,-5.125
29,-82,6,6,23,-1,-46,39,9,6,9,0.297363,0.25,0.905273,-4.75,-10.625,-3.8125
99,1,0,18,111,-7,5,19,9,6,9,0.325195,0.150391,0.955566,3.8125,-9.5625,-1.0625
-70,69,9,13,1,-49,-11,9,9,6,9,0.348145,0.256836,0.919922,12.75,-6.8125,-2.8125
72,-90,-3,4,-22,-30,18,-22,9,6,9,0.293945,0.226562,0.91748,-7.375,-7.8125,-5.3125
70,40,-5,4,-4,-74,-22,-39,9,6,9,0.303711,0.151855,0.944824,-4.25,-7.9375,-1.375
-5,81,4,17,53,-45,-7,-7,9,6,9,0.35791,0.228516,0.941895,5.6875,-8.4375,-1.3125
66,-4,10,7,31,-16,-45,-30,9,6,9,0.324219,0.27002,0.912109,-2.4375,-9.125,-5.25
122,-19,23,9,26,6,31,-24,9,6,9,0.337402,0.17041,0.953125,-5.6875,-8.875,-0.125
-68,42,9,12,70,72,10,54,9,6,9,0.352051,0.231445,0.927734,2.25,-7.375,-0.5625
