5,3,0,-1,-1,-17,-6,-12,12,8,14,0.065918,1.04639,0.332031,-12.9375,0.9375,-2.625
19,-7,1,-5,2,33,-8,9,12,8,14,0.0913086,1.00439,0.342285,-27.875,1.9375,-3.125
-1,-8,0,-1,8,-4,1,5,12,8,14,0.0942383,1.08008,0.371094,-48.3125,1.3125,-4.625
-6,-3,-4,-2,11,10,-4,-9,12,8,14,0.0849609,1.06055,0.348633,-61.75,2.25,-4.75
9,3,0,5,24,1,2,-6,12,8,14,0.126465,0.833008,0.478027,-45.4375,3.3125,-9.1875
-2,-8,-3,-2,-35,-11,9,0,12,8,14,0.104492,1.06396,0.350586,-33.75,3.625,-13.0625
-32,-3,3,7,52,4,-2,-1,12,8,14,0.0849609,0.864258,0.470215,-75.125,2,-9.25
2,-1,-2,-3,-9,-35,-6,-4,12,8,14,0.0820312,0.879395,0.486816,-21.8125,5.5625,-16.25
0,1,-2,1,5,-4,2,0,12,8,14,0.0566406,1.00342,0.453613,-38.625,2.6875,-13.5625
-5,-5,-1,3,18,6,0,14,11,8,14,0.0942383,0.754395,0.532227,-78.8125,-0.6875,-7.5625
44,-2,0,0,56,-4,-7,-4,11,8,14,0.0576172,0.818848,0.554199,-33.3125,3.6875,-13.75
7,-1,-3,-2,-1,26,-1,2,11,8,14,0.0708008,0.799316,0.558594,-60,2.25,-8.9375
-16,1,-2,5,34,44,10,4,11,8,14,0.0566406,0.724121,0.626465,-30.0625,7.5,-12.875
-73,-3,0,3,37,-6,8,4,11,8,14,0.0507812,0.791992,0.591309,-24.875,6,-12.25
-19,-1,-1,-5,-31,17,-4,-5,11,8,14,0.0483398,0.76416,0.587891,-54.8125,2.4375,-7.5
-25,-1,0,-2,14,-9,7,-7,11,8,14,0.0366211,0.687988,0.653809,-43.8125,2.5625,-10.625
-9,-2,-2,-1,-7,-46,0,-5,11,8,14,0.0224609,0.749512,0.631836,-52.375,-3,-7.125
9,-5,-2,0,36,-14,-5,4,11,8,14,0.0283203,0.635742,0.662109,-51.375,-1.6875,-5.8125
-5,4,1,-2,30,-23,0,1,11,8,14,0.0263672,0.624512,0.689453,-39.0625,0.875,-7.25
-6,0,-2,-1,-22,15,0,-1,11,8,14,0.0209961,0.639648,0.688477,-43.75,-4.125,-3.3125
-19,-8,0,-2,53,-33,-7,-3,10,8,14,0.0341797,0.588379,0.708496,-47.5,-5.5625,-3.25
-4,3,1,1,78,-23,-5,1,10,8,14,0.0292969,0.581543,0.726074,-28.1875,-3,-2.4375
4,0,-3,-4,2,-17,2,1,10,8,14,0.0170898,0.582031,0.752441,-33.625,-5.4375,-3.0625
-6,3,1,-7,-20,20,-4,-1,10,8,14,0.0249023,0.546387,0.755371,-32.6875,-8.6875,0.4375
-18,5,0,-2,12,-23,1,-6,10,8,14,0.0424805,0.521484,0.772949,-37.375,-8,-0.75
-34,-8,1,3,-16,-7,2,-1,10,8,14,0.0209961,0.546387,0.79248,-28.75,-7.9375,-1.625
-12,1,0,-5,-58,5,-2,1,10,8,14,0.046875,0.493164,0.814453,-43.875,-14.0625,1.5625
5,-3,2,2,23,11,-5,-3,10,8,14,0.050293,0.476562,0.816406,-35.4375,-11.25,-1.75
-14,0,1,3,-7,-36,13,-2,10,8,14,0.043457,0.493652,0.833496,-39.4375,-13,-1.25
4,2,0,-5,79,47,-1,-2,10,8,14,0.0957031,0.411133,0.822754,-44.125,-12.9375,0.5625
-18,-1,-2,3,-33,3,2,-2,10,8,14,0.0561523,0.436523,0.864746,-36.75,-12.0625,-4.6875
6,7,-2,-9,-71,65,-4,-2,10,8,14,0.081543,0.353516,0.865723,-42.3125,-11.4375,-0.0625
-4,5,0,1,-12,-31,-3,-1,10,8,14,0.090332,0.382812,0.891602,-48,-14.5,-2.25
23,9,0,1,17,40,-9,1,10,8,14,0.108887,0.274414,0.869141,-51.5625,-15.25,1
-2,3,-2,-3,-28,-53,-15,-1,9,8,14,0.100098,0.339844,0.899414,-62.6875,-18.1875,-1.75
-9,-5,1,1,63,5,6,3,9,8,14,0.120117,0.273438,0.876465,-74.875,-21.9375,1
10,-3,-2,-4,15,-7,-2,1,9,8,14,0.112793,0.225586,0.916504,-52.6875,-16.9375,-1.1875
1,-4,-2,-8,43,21,-20,-4,9,8,14,0.154785,0.173828,0.868652,-61.875,-17.875,1.6875
-14,-6,2,5,38,-17,-7,2,9,8,14,0.133301,0.115234,0.897949,-50.5,-14.25,2.0625
-6,-6,-1,6,-19,31,-8,-3,9,8,14,0.160645,0.144531,0.886719,-56.4375,-18.5625,0.625
11,0,-1,-10,28,-2,13,6,9,8,14,0.164551,0.0888672,0.916504,-47.875,-17,0.3125
-6,1,-1,7,45,-20,8,0,9,7,14,0.180664,0.043457,0.897949,-70.125,-19.8125,2.4375
-5,2,0,-4,0,-49,8,-3,9,7,14,0.208496,-0.0219727,0.898926,-49.4375,-15.375,0.125
-2,2,2,3,-64,-13,-5,-3,9,7,14,0.196289,-0.00146484,0.904785,-52.6875,-13.6875,-1.375
-10,-12,0,1,69,-6,-2,-5,8,7,14,0.22168,-0.13623,0.89209,-65.0625,-13.625,0.875
