22,15,1,-6,-70,-8,-5,-18,6,6,14,0.468262,-0.693848,0.426758,-1.75,2.5,-2.5625
-15,-22,-1,4,48,45,-14,-4,6,6,14,0.457031,-0.687012,0.424316,6.625,3.5,-1.9375
-3,-22,4,1,-89,-24,-7,1,6,6,14,0.482422,-0.704102,0.418457,26.0625,9.25,-1.375
-4,-12,-4,-1,46,12,9,-2,6,6,14,0.469727,-0.643066,0.431152,51.3125,13.0625,-1.25
0,4,0,1,46,40,-3,3,6,6,14,0.478516,-0.700195,0.446777,65.4375,16.9375,0
0,-3,2,8,29,24,2,-9,6,6,13,0.447266,-0.574219,0.539551,129.062,31.125,-2.5625
1,-1,-2,-9,1,-46,-2,1,6,6,13,0.407227,-0.487305,0.603027,90.75,24.1875,1.4375
-10,-12,-6,-4,34,-57,-14,-44,7,6,13,0.426758,-0.58252,0.688477,82.9375,21.5,2.125
2,1,-4,-8,-14,-36,-3,-3,7,6,13,0.431641,-0.40625,0.673828,47.5625,12.125,0
0,-1,-3,-4,-41,-24,1,-1,7,6,13,0.439453,-0.528809,0.710938,52.5625,17,4.4375
-1,1,-6,5,44,63,-6,-11,7,6,13,0.422363,-0.371094,0.746094,85,19.4375,-4.8125
-1,1,0,4,-17,-30,9,1,7,6,13,0.408203,-0.399902,0.763672,64.1875,25.875,0.0625
2,-2,-1,-5,-23,44,7,1,7,6,13,0.380859,-0.297363,0.813965,86.5,27.25,-1.875
1,0,4,8,-60,7,8,2,8,6,13,0.359375,-0.272949,0.815918,70.0625,26.9375,1.125
-1,-4,-6,-19,-17,17,0,0,8,6,13,0.351562,-0.263184,0.821777,73.75,28.3125,1.1875
-1,-1,-5,0,-18,3,-1,-3,8,6,13,0.347168,-0.208008,0.850098,87.375,30.8125,1.4375
0,-2,-2,0,103,10,6,2,8,7,13,0.313965,-0.125,0.871582,86.3125,35.25,1.6875
0,2,1,-8,-18,-12,-9,0,8,7,13,0.273926,-0.0893555,0.862793,76.875,31.625,-0.3125
-1,-2,-1,-3,3,29,3,0,8,7,13,0.288574,-0.0874023,0.876953,80.875,32.9375,2.5625
-2,-2,-1,-2,30,0,0,-1,8,7,13,0.236816,0.050293,0.866699,95.3125,34,2.75
0,-2,-4,-5,64,8,0,-2,9,7,13,0.219727,0.0703125,0.876465,72.4375,27.375,4
-1,0,2,16,81,0,3,-1,9,7,13,0.226074,0.102051,0.888672,77.125,26.5625,7
2,-1,-2,2,17,9,1,2,9,7,13,0.182129,0.183105,0.879883,69.25,22.125,3.625
-1,-2,-1,-3,-46,-1,-1,-1,9,7,13,0.188965,0.181641,0.885742,65.9375,22,6.0625
2,0,5,-5,-43,0,2,3,9,7,13,0.172852,0.234375,0.900391,73.4375,25.5,4.3125
0,1,1,2,-10,0,3,0,9,7,13,0.150879,0.310059,0.863281,60.5,17.375,3
2,0,-2,5,75,5,-2,1,9,7,13,0.154297,0.277344,0.897949,56.75,21,6.875
-3,-2,-1,-2,20,3,1,3,9,8,13,0.130859,0.329102,0.893066,61.25,18.875,3.6875
-1,-1,0,-1,13,-3,0,0,10,8,13,0.115723,0.422852,0.839844,62,19.3125,1.375
0,-1,-1,-2,19,-18,-6,-3,10,8,13,0.117188,0.375977,0.851074,45.8125,16.0625,5.25
0,-1,0,-2,15,1,4,0,10,8,13,0.112305,0.455566,0.817383,56.125,16.4375,2.875
