-16,-6,-1,12,10,56,6,-77,11,7,9,0.235352,0.693848,0.539062,-1.125,-6,-0.375
-2,-4,-20,10,44,-48,-10,-81,11,7,9,0.245605,0.696777,0.531738,-0.375,-5.5625,-0.4375
6,-4,-9,-3,-10,-59,-6,-24,11,7,9,0.242676,0.695312,0.530273,-0.1875,-4.625,1.125
-2,-3,7,11,25,-14,0,19,11,7,9,0.241699,0.689941,0.542969,-3.875,-4.25,1.625
-5,1,3,-8,3,-5,1,24,11,7,9,0.23584,0.707031,0.532715,-6.625,-4.375,0.5625
8,1,2,5,26,6,-3,12,11,7,9,0.231934,0.695801,0.544922,-12.625,-4.375,1.75
2,-2,-6,0,-15,-7,-4,0,11,7,9,0.240234,0.671875,0.563477,-18.8125,-5.0625,4.375
-7,2,3,1,-25,-9,-8,1,11,7,9,0.249512,0.685547,0.566895,-10.9375,-4.1875,3.375
1,0,5,68,-5,-2,0,-12,11,7,9,0.243652,0.677246,0.580078,-12.9375,-3.25,1.5
0,-4,-3,-9,2,-13,-10,15,11,7,9,0.224121,0.615234,0.574707,-0.625,-7.4375,5.375
1,-5,0,-13,3,4,-1,7,11,7,9,0.24707,0.668457,0.562988,3.3125,-8.375,5.1875
0,1,-15,-17,-6,11,-1,-49,11,7,9,0.263184,0.646484,0.548828,-6.1875,-7.4375,4.4375
-4,-11,0,42,2,0,-4,-18,11,7,9,0.263672,0.668945,0.572754,-3.75,-5.125,2.5
-1,-4,-5,7,18,-6,-5,-7,11,7,9,0.253418,0.646484,0.554688,0.6875,-6.25,0.375
-9,-4,-11,-49,-24,-4,1,-30,11,7,9,0.257324,0.67334,0.591309,-4,-5.375,-0.875
-1,5,14,57,24,-6,3,-27,11,7,9,0.249023,0.635254,0.586426,-1.25,-4.0625,-0.6875
3,-2,-3,-15,-18,7,5,52,11,7,9,0.24707,0.667969,0.582031,-1.125,-4.875,0.0625
4,0,12,-29,-61,-12,-1,34,11,7,9,0.253418,0.659668,0.577148,-0.5625,-2.8125,-0.5
2,-3,-12,-12,20,10,4,18,11,7,9,0.26416,0.639648,0.561523,1.3125,-5.0625,0.9375
0,0,-7,-11,-5,8,-3,16,11,7,9,0.258301,0.660645,0.562988,1.3125,-5.125,0.8125
-3,-4,-13,36,-27,-1,-2,-14,11,7,9,0.246094,0.634766,0.553711,-0.875,-6.25,-0.375
-11,-3,-15,-6,16,-2,-1,-57,11,7,9,0.26416,0.666992,0.568359,-1.4375,-6.1875,-0.0625
-4,-7,-12,-104,-80,-12,-12,-19,11,7,9,0.257812,0.657227,0.569336,-3.1875,-4.6875,-1.5
-1,2,-1,-4,10,-3,-3,1,11,7,9,0.245605,0.628906,0.570312,-0.125,-5.875,-0.1875
-8,-5,1,12,5,0,5,-21,11,7,9,0.268066,0.669922,0.578613,0.75,-4.375,1.875
-4,-2,-5,15,-39,-2,13,-18,11,7,9,0.248047,0.648926,0.581055,-1.625,-5,-1.4375
4,-5,-2,-62,-8,1,1,51,11,7,9,0.24707,0.632324,0.565918,2.5,-6.5,-0.8125
3,1,-5,-110,70,5,-5,-4,11,7,9,0.276367,0.682617,0.577637,0.4375,-5.125,1.0625
0,-1,18,33,14,11,-1,-2,11,7,9,0.258789,0.644043,0.561523,-0.0625,-7.1875,-3
-2,-7,2,-37,-16,3,1,21,11,7,9,0.261719,0.657715,0.564941,1.625,-5,0.75
1,-1,-8,-29,-26,0,-22,-17,11,7,9,0.265625,0.650879,0.5625,-1.25,-5.9375,-0.5
-3,-5,-15,-36,57,9,19,69,11,7,9,0.262695,0.662109,0.57373,1.0625,-5.875,-1.6875
-3,-2,-17,3,-17,-1,4,3,11,7,9,0.242188,0.646973,0.568359,2,-2.75,-1.125
0,-2,13,61,27,3,3,-1,11,7,9,0.267578,0.653809,0.563477,-2.875,-6.1875,-0.0625
-6,-1,-7,37,-40,-4,-8,-9,11,7,9,0.263184,0.682129,0.563965,1.0625,-5.3125,-2.0625
2,-8,-4,-71,20,11,-9,3,11,7,9,0.251953,0.662598,0.55957,-0.25,-4.125,-2.5
-4,-8,-22,113,0,7,-23,39,11,7,9,0.26709,0.636719,0.561035,-1.0625,-6.625,0.4375
1,-3,-2,61,28,5,7,-4,11,7,9,0.272461,0.687012,0.560547,-1.0625,-5.625,-2.25
6,4,15,15,-94,14,-18,43,11,7,9,0.243652,0.653809,0.554688,-0.4375,-6.0625,-1.25
1,-6,-15,-28,60,7,-8,-28,11,7,9,0.267578,0.643066,0.570312,2.125,-5.875,0.75
-6,2,18,43,42,6,15,-13,11,7,9,0.271973,0.681641,0.557617,-0.125,-5.9375,-3.0625
11,6,15,73,65,17,19,-1,11,7,9,0.234375,0.655762,0.574219,-3.375,-4.625,-2.0625
-20,-6,-1,34,36,-14,-20,-17,11,7,9,0.269531,0.646484,0.564941,4.9375,-5.25,2.125
4,-2,4,52,-6,10,6,-25,11,7,9,0.286133,0.671387,0.553711,-6.9375,-5.3125,-1.4375
-9,-10,-23,-79,4,-7,3,-11,11,7,9,0.254395,0.644043,0.574219,-2.0625,-4.8125,-1.0625
2,2,-1,68,-20,10,22,34,11,7,9,0.259766,0.641602,0.564453,1.9375,-4.125,0.0625
